SplitID,SplitIndex,Split,StrokeRate
55250,2,4028,
55250,4,8711,
55250,6,14138,
55250,8,18345,
55251,2,4416,
55251,4,9183,
55252,2,3416,
55252,4,7765,
55252,6,12823,
55252,8,16562,
55253,2,3648,
55253,4,7660,
55254,2,3565,
55254,4,7920,
55254,6,12702,
55254,8,17762,
55254,10,22797,
55254,12,28017,
55254,14,33008,
55254,16,38017,
55254,18,43027,
55254,20,47798,
55255,2,4666,
55255,4,10137,
55256,2,6763,
55256,4,14323,
55257,2,3727,
55257,4,8255,
55257,6,13817,
55257,8,17581,
55258,2,4102,
55258,4,8645,
55260,2,4015,
55260,4,8332,
55261,2,3796,
55261,4,8447,
55261,6,13312,
55261,8,17773,
55262,2,4651,
55262,4,9801,
55263,2,3102,
55263,4,7064,
55263,6,11431,
55263,8,15050,
55264,2,3030,
55264,4,6598,
55264,6,10488,
55264,8,14488,
55264,10,18624,
55264,12,22882,
55264,14,27199,
55264,16,31516,
55264,18,35785,
55264,20,39559,
55266,2,2900,
55266,4,6304,
55266,6,10080,
55266,8,13660,
55267,2,3229,
55267,4,7005,
55268,2,3583,
55268,4,7946,
55269,2,3864,
55269,4,8011,
55272,2,0,
55272,4,0,
55273,2,0,
55273,4,0,
55274,2,3086,
55274,4,6911,
55274,6,11125,
55274,8,14656,
55275,2,0,
55275,4,0,
55277,2,3750,
55277,4,8286,
55278,2,3880,
55278,4,8574,
55278,6,0,
55278,8,18771,
55279,2,4450,
55279,4,9755,
55279,6,15312,
55279,8,20980,
55279,10,26489,
55279,12,32240,
55279,14,37829,
55279,16,43432,
55279,18,0,
55279,20,53835,
55281,2,4985,
55281,4,10406,
55282,2,0,
55282,4,11720,
55283,2,3383,
55283,4,7460,
55283,6,11889,
55283,8,16026,
55284,2,3705,
55284,4,7834,
55285,2,3793,
55285,4,8324,
55286,2,5496,
55286,4,11400,
55288,2,4275,
55288,4,9020,
55289,2,4181,
55289,4,9515,
55291,2,2891,
55291,4,6201,
55292,2,3223,
55292,4,6744,
55293,2,3097,
55293,4,7121,
55294,2,3219,
55294,4,6840,
55294,6,10640,
55294,8,14597,
55294,10,18507,
55294,12,22458,
68900,2,2729,
68900,4,5951,
68901,2,0,
68901,4,7885,
68902,2,3757,
68902,4,8164,
68909,2,2873,
86022,2,2529,
86022,4,5270,
86024,2,3883,
55294,14,26403,
55294,16,30381,
55294,18,34201,
55294,20,41022,
55295,2,4356,
55295,4,10033,
55296,2,3875,
55296,4,8557,
55296,6,13593,
55296,8,18933,
55296,10,24207,
55296,12,29550,
55296,14,34882,
55296,16,40201,
55296,18,45632,
55296,20,50317,
55297,2,3149,
55297,4,6624,
55298,2,4347,
55298,4,9789,
55298,6,15197,
55298,8,20066,
55299,2,4739,
55299,4,9768,
55300,2,4836,
55300,4,10972,
55301,2,0,
55301,4,13276,
55303,2,5143,
55303,4,10330,
55304,2,4291,
55304,4,9792,
55304,6,15699,
55304,8,21205,
55305,2,5794,
55305,4,11937,
55306,2,4409,
55306,4,9855,
55306,6,16064,
55306,8,20500,
55307,2,4542,
55307,4,9671,
55309,2,5496,
55309,4,11356,
55311,2,6662,
55311,4,14347,
55312,2,0,
55312,4,0,
55313,2,0,
55313,4,0,
55315,2,5458,
55315,4,11548,
55317,2,4789,
55317,4,10153,
55318,2,2825,
55318,4,6264,
55318,6,10111,
55318,8,13759,
55321,2,3785,
55321,4,8529,
55322,2,4320,
55322,4,9236,
55322,6,15255,
55322,8,19931,
55323,2,4321,
55323,4,9665,
55325,2,4683,
55325,4,10041,
55326,2,3630,
55326,4,8332,
55326,6,0,
55326,8,17682,
55327,2,3663,
55327,4,7998,
55329,2,4758,
55329,4,10282,
55330,2,3417,
55330,4,7408,
55330,6,11715,
55330,8,16102,
55331,2,4351,
55331,4,9396,
55333,2,3386,
55333,4,7121,
55334,2,3597,
55334,4,7523,
55334,6,12438,
55334,8,16377,
55335,2,3807,
55335,4,8336,
55335,6,13230,
55335,8,18515,
55336,2,0,
55336,4,0,
55337,2,3076,
55337,4,6663,
55337,6,10534,
55337,8,14308,
55338,2,3171,
55338,4,6876,
55338,6,10900,
55338,8,15114,
55338,10,19340,
55338,12,23655,
55338,14,28040,
55338,16,32406,
55338,18,36780,
55338,20,40513,
55340,2,5726,
55340,4,12571,
55342,2,5995,
55342,4,12102,
55344,2,8601,
55344,4,19092,
55346,2,8193,
55346,4,17090,
55347,2,3368,
55347,4,7319,
55347,6,11398,
55347,8,15412,
55347,10,19404,
55347,12,23488,
55347,14,27620,
55347,16,31721,
55347,18,35709,
55347,20,39472,
55348,2,3604,
55348,4,7784,
55349,2,0,
55349,4,0,
55350,2,0,
55350,4,0,
55351,2,3750,
55351,4,8297,
55352,2,3652,
55352,4,8173,
55353,2,3388,
55353,4,7344,
55353,6,11811,
55353,8,16091,
55354,2,3166,
55354,4,6816,
55356,2,4715,
55356,4,10623,
55358,2,8648,
55358,4,18402,
55360,2,5725,
55360,4,12397,
55361,2,0,
55361,4,0,
55362,2,0,
55362,4,0,
55364,2,4985,
55364,4,10350,
55366,2,4587,
55366,4,9606,
55368,2,2760,
55368,4,5783,
55370,2,4741,
55370,4,10320,
55371,2,3119,
55371,4,6739,
55371,6,10672,
55371,8,14593,
55372,2,3491,
55372,4,7349,
55372,6,11522,
55372,8,15654,
55372,10,19884,
55372,12,24145,
55372,14,28469,
55372,16,32764,
55372,18,37006,
55372,20,40922,
55373,2,3730,
55373,4,8291,
55373,6,13947,
55373,8,17822,
55374,2,0,
55374,4,7906,
55376,2,0,
55376,4,0,
55378,2,0,
55378,4,11851,
55379,2,3612,
55379,4,7963,
55379,6,13158,
55379,8,18758,
55382,2,0,
55382,4,10107,
55385,2,3216,
55385,4,6801,
55386,2,3882,
55386,4,8812,
55387,2,0,
55387,4,10952,
55389,2,2856,
55389,4,6094,
55391,2,6025,
55391,4,12777,
55393,2,5271,
55393,4,11407,
55395,2,0,
55395,4,13570,
55397,2,6054,
55397,4,13120,
55399,2,4009,
55399,4,8523,
55401,2,3887,
55401,4,8346,
55403,2,8480,
55403,4,17288,
55404,2,2984,
55404,4,6265,
55404,6,7879,
55404,8,14137,
55405,2,3652,
55405,4,7551,
55406,2,2957,
55406,4,6229,
55406,6,9657,
55406,8,13116,
55407,2,3053,
55407,4,6423,
55407,6,9996,
55407,8,13666,
55407,10,17403,
55407,12,21233,
55407,14,24978,
55407,16,28603,
55407,18,32257,
55407,20,35890,
55409,2,6633,
55409,4,14174,
55411,2,5736,
55411,4,11714,
55413,2,3470,
55413,4,7704,
55416,2,3629,
55416,4,8063,
55416,6,12938,
55416,8,17937,
55416,10,22896,
55416,12,27897,
55416,14,32906,
55416,16,37911,
55416,18,43022,
55416,20,47836,
55417,2,2794,
55417,4,6412,
55417,6,10803,
55417,8,14334,
55418,2,2729,
55418,4,6024,
55419,2,3221,
55419,4,7402,
55420,2,3124,
55420,4,6910,
55420,6,10868,
55420,8,14944,
55420,10,19139,
55420,12,23290,
55420,14,27649,
55420,16,31931,
55420,18,36238,
55420,20,40286,
55421,2,3564,
55421,4,8050,
55421,6,13206,
55421,8,17386,
55422,2,3213,
55422,4,6975,
55423,2,3553,
55423,4,7810,
55423,6,12359,
55423,8,16740,
55424,2,4095,
55424,4,8688,
55426,2,4487,
55426,4,9858,
55427,2,3069,
55427,4,6143,
55427,6,8719,
55427,8,11240,
55429,2,3125,
55429,4,6384,
55429,6,9397,
55429,8,12258,
55431,2,3753,
55431,4,7786,
55431,6,11504,
55431,8,15003,
55433,2,4420,
55433,4,8831,
55433,6,12238,
55433,8,16228,
55435,2,4189,
55435,4,9575,
55435,6,12890,
55435,8,16346,
55437,2,4889,
55437,4,8082,
55437,6,11782,
55437,8,15542,
55439,2,4311,
55439,4,8294,
55439,6,11439,
55439,8,15360,
55441,2,4692,
55441,4,12607,
55441,6,14591,
55441,8,19450,
55443,2,3028,
55443,4,6221,
55443,6,9225,
55443,8,11839,
55445,2,3255,
55445,4,6632,
55445,6,9900,
55445,8,12675,
55447,2,3064,
55447,4,6981,
55447,6,10251,
55447,8,13253,
55449,2,3843,
55449,4,8385,
55449,6,12033,
55449,8,15071,
55451,2,4970,
55451,4,9898,
55451,6,13587,
55451,8,17543,
55453,2,4206,
55453,4,8711,
55453,6,12288,
55453,8,16194,
55455,2,4975,
55455,4,10102,
55455,6,14409,
55455,8,19590,
55457,2,6737,
55457,4,10985,
55457,6,12573,
55457,8,21515,
55459,2,4339,
55459,4,9632,
55459,6,13291,
55459,8,18294,
55461,2,4478,
55461,4,8729,
55461,6,12707,
55461,8,16221,
55463,2,4486,
55463,4,9356,
55463,6,13853,
55463,8,17831,
55465,2,0,
55465,4,0,
55465,6,0,
55465,8,0,
55466,2,2444,
55466,4,4979,
55466,6,7500,
55466,8,10180,
55468,2,2816,
55468,4,6408,
55468,6,9302,
55468,8,12129,
55470,2,2854,
55470,4,5716,
55470,6,9123,
55470,8,13263,
55472,2,3833,
55472,4,6711,
55472,6,9919,
55472,8,13166,
55474,2,2837,
55474,4,5782,
55474,6,0,
55474,8,16837,
55476,2,3343,
55476,4,6814,
55476,6,10029,
55476,8,13737,
55478,2,4035,
55478,4,7279,
55478,6,11046,
55478,8,16952,
55480,2,3794,
55480,4,6634,
55480,6,9960,
55480,8,13295,
55482,2,2782,
55482,4,5562,
55482,6,8324,
55482,8,11160,
55484,2,2953,
55484,4,5764,
55484,6,8743,
55484,8,11735,
55486,2,2831,
55486,4,7124,
55486,6,10992,
55486,8,14563,
55488,2,3285,
55488,4,6846,
55488,6,10539,
55488,8,14436,
55490,2,3069,
55490,4,6753,
55490,6,10541,
55490,8,14428,
55492,2,3079,
55492,4,6431,
55492,6,9941,
55492,8,13909,
55494,2,3009,
55494,4,7209,
55494,6,11211,
55494,8,14653,
55496,2,3161,
55496,4,8946,
55496,6,14188,
55496,8,18219,
55498,2,3262,
55498,4,6573,
55498,6,10184,
55498,8,14923,
55500,2,3291,
55500,4,6866,
55500,6,10608,
55500,8,15671,
55502,2,2783,
55502,4,5943,
55502,6,8813,
55502,8,11922,
55502,10,14787,
55502,12,18228,
55502,14,20858,
55502,16,24011,
55503,2,2783,
55504,2,2819,
55504,4,6111,
55504,6,9104,
55504,8,12375,
55504,10,15350,
55504,12,0,
55504,14,21682,
55504,16,24936,
55505,2,2819,
55506,2,2964,
55506,4,6188,
55506,6,9291,
55506,8,12753,
55506,10,15769,
55506,12,19078,
55506,14,21835,
55506,16,25103,
55507,2,2964,
55508,2,3070,
55508,4,6423,
55508,6,10311,
55508,8,14613,
55508,10,18392,
55508,12,24789,
55508,14,0,
55508,16,30427,
55509,2,3070,
55511,2,3878,
55511,4,8574,
55511,6,13563,
55511,8,18787,
55511,10,24005,
55511,12,0,
55511,14,34505,
55511,16,39747,
55511,18,44831,
55511,20,49370,
55512,2,3809,
55512,4,8038,
55512,6,13228,
55512,8,17143,
55513,2,4272,
55513,4,8948,
55515,2,3219,
55515,4,7056,
55515,6,11376,
55515,8,15823,
55515,10,20283,
55515,12,24688,
55515,14,29108,
55515,16,33539,
55515,18,37988,
55515,20,41856,
55516,2,3478,
55516,4,7753,
55516,6,13568,
55516,8,17854,
55517,2,3638,
55517,4,7897,
55517,6,12425,
55517,8,17024,
55517,10,21595,
55517,12,26214,
55517,14,30776,
55517,16,35401,
55517,18,39947,
55517,20,44352,
55519,2,2974,
55519,4,6161,
55520,2,3161,
55520,4,7336,
55520,6,12079,
55520,8,15794,
55521,2,2862,
55521,4,6603,
55524,2,2917,
55524,4,6302,
55524,6,9931,
55524,8,13615,
55524,10,17380,
55524,12,21039,
55524,14,24606,
55524,16,28326,
55524,18,31894,
55524,20,35015,
55525,2,2982,
55525,4,6193,
55526,2,2476,
55526,4,5196,
55526,6,8021,
55526,8,10942,
55528,2,2968,
55528,4,6352,
55528,6,10436,
55528,8,13623,
55529,2,2534,
55529,4,5307,
55530,2,4171,
55530,4,9418,
55531,2,5239,
55531,4,10867,
55532,2,3168,
55532,4,6917,
55533,2,3705,
55533,4,7882,
55534,2,3423,
55534,4,7305,
55534,6,11345,
55534,8,15397,
55535,2,3970,
55535,4,8051,
55536,2,4406,
55536,4,9228,
55536,6,15091,
55536,8,19714,
55537,2,4599,
55537,4,10139,
55538,2,3855,
55538,4,8270,
55539,2,4967,
55539,4,10650,
55540,2,3077,
55540,4,6756,
55541,2,3411,
55541,4,7242,
55542,2,3340,
55542,4,7199,
55542,6,0,
55542,8,16369,
55543,2,2905,
55543,4,6161,
55544,2,2973,
55544,4,6294,
55545,2,3482,
55545,4,7210,
55546,2,2685,
55546,4,5722,
55546,6,9052,
55546,8,12430,
55547,2,2682,
55547,4,5884,
55548,2,3724,
55548,4,8018,
55548,6,12670,
55548,8,17279,
55548,10,21995,
55548,12,26712,
55548,14,31311,
55548,16,35987,
55548,18,40503,
55548,20,44407,
55549,2,4388,
55549,4,9283,
55550,2,3171,
55550,4,6746,
55550,6,10358,
55550,8,13851,
55551,2,1602,
55551,4,7023,
55553,2,3793,
55553,4,8096,
55554,2,3928,
55554,4,9217,
55554,6,14588,
55554,8,19632,
55555,2,4007,
55555,4,8559,
55556,2,2955,
55556,4,6242,
55556,6,9783,
55556,8,13293,
55557,2,3195,
55557,4,6552,
55559,2,4251,
55559,4,10976,
55560,2,0,
55560,4,9140,
55562,2,4110,
55562,4,8481,
55563,2,3822,
55563,4,8107,
55563,6,12810,
55563,8,17243,
55564,2,4818,
55564,4,10385,
55565,2,3965,
55565,4,8180,
55565,6,13037,
55565,8,17132,
55566,2,3711,
55566,4,8322,
55567,2,3154,
55567,4,6703,
55567,6,10343,
55567,8,14164,
55567,10,18023,
55567,12,21917,
55567,14,25912,
55567,16,29865,
55567,18,33906,
55567,20,37709,
55568,2,3141,
55568,4,6713,
55568,6,10343,
55568,8,13835,
55569,2,3212,
55569,4,6429,
55570,2,2822,
55570,4,6198,
55570,6,8749,
55570,8,11288,
55572,2,5052,
55572,4,8272,
55572,6,11490,
55572,8,14548,
55574,2,3978,
55574,4,7494,
55574,6,10490,
55574,8,13323,
55576,2,4350,
55576,4,8490,
55576,6,12240,
55576,8,15699,
55578,2,2471,
55578,4,5033,
55578,6,7441,
55578,8,9731,
55580,2,2795,
55580,4,5421,
55580,6,8178,
55580,8,10922,
55582,2,2858,
55582,4,6521,
55582,6,9807,
55582,8,12726,
55584,2,2813,
55584,4,5661,
55584,6,8409,
55584,8,11099,
55586,2,3001,
55586,4,5853,
55586,6,8763,
55586,8,11914,
55588,2,2638,
55588,4,5463,
55588,6,8118,
55588,8,11066,
55588,10,13653,
55588,12,16544,
55588,14,19029,
55588,16,21794,
55589,2,2638,
55590,2,3245,
55590,4,6962,
55590,6,9782,
55590,8,13030,
55590,10,15915,
55590,12,19354,
55590,14,25202,
55590,16,26906,
55591,2,3245,
55592,2,4288,
55592,4,9779,
55592,6,13326,
55592,8,17399,
55592,10,21266,
55592,12,25373,
55592,14,28571,
55592,16,32373,
55593,2,4288,
55594,2,3049,
55594,4,6350,
55594,6,9307,
55594,8,12645,
55594,10,15498,
55594,12,18671,
55594,14,21523,
55594,16,24773,
55595,2,3049,
55596,2,3159,
55596,4,6569,
55596,6,10242,
55596,8,14373,
55596,10,17661,
55596,12,21473,
55596,14,24653,
55596,16,28310,
55597,2,3159,
59009,2,0,
59009,4,10035,
59010,2,4809,
59010,4,10684,
59013,2,3192,
59013,4,6564,
59014,2,3685,
59014,4,7610,
59015,2,4048,
59015,4,8881,
59018,2,3341,
59018,4,7120,
59019,2,3741,
59019,4,7860,
59020,2,4288,
59020,4,9141,
59023,2,3538,
59023,4,7563,
59024,2,4378,
59024,4,9103,
59025,2,4888,
59025,4,10311,
59028,2,4427,
59028,4,9410,
59029,2,5724,
59029,4,11908,
59030,2,6234,
59030,4,13209,
59033,2,3344,
55784,2,0,
55784,4,9898,
55786,2,3972,
55786,4,8269,
55787,2,0,
55787,4,0,
55788,2,4595,
55788,4,10514,
55788,6,16627,
55788,8,22457,
55790,2,4120,
55790,4,8569,
55791,2,3632,
55791,4,7873,
55791,6,12289,
55791,8,16221,
55792,2,3886,
55792,4,0,
55792,6,13505,
55792,8,0,
55792,10,23347,
55792,12,28328,
55792,14,0,
55792,16,0,
55792,18,0,
55792,20,47142,
55794,2,4306,
55794,4,9437,
55795,2,3798,
55795,4,8250,
55796,2,4403,
55796,4,9443,
55797,2,0,
55797,4,0,
55797,6,0,
55797,8,0,
55798,2,0,
55798,4,0,
55799,2,3417,
55799,4,7562,
55799,6,11977,
55799,8,16135,
55800,2,3672,
55800,4,7914,
55800,6,12457,
55800,8,17090,
55800,10,21615,
55800,12,26388,
55800,14,30992,
55800,16,35487,
55800,18,40017,
55800,20,44193,
55802,2,4204,
55802,4,9053,
55803,2,3414,
55803,4,7221,
55804,2,3716,
55804,4,7884,
55805,2,4143,
55805,4,8766,
55806,2,5925,
55806,4,12718,
55808,2,4236,
55808,4,9090,
55808,6,14049,
55808,8,19213,
55808,10,24387,
55808,12,29659,
55808,14,34921,
55808,16,40182,
55808,18,45425,
55808,20,50255,
55809,2,3348,
55809,4,7044,
55810,2,3857,
55810,4,8063,
55812,2,4829,
55812,4,10453,
55813,2,4815,
55813,4,10229,
55814,2,4825,
55814,4,10790,
55816,2,3835,
55816,4,8030,
55817,2,3707,
55817,4,8086,
55817,6,12552,
55817,8,17208,
55817,10,21837,
55817,12,26512,
55817,14,31186,
55817,16,35732,
55817,18,40112,
55817,20,44079,
55819,2,4334,
55819,4,9149,
55820,2,3776,
55820,4,8158,
55821,2,4082,
55821,4,8833,
55822,2,3779,
55822,4,8058,
55823,2,4664,
55823,4,9656,
55825,2,5468,
55825,4,11795,
55826,2,0,
55826,4,0,
55828,2,5119,
55828,4,10208,
55830,2,5231,
55830,4,10276,
55831,2,3305,
55831,4,7171,
55831,6,11230,
55831,8,14996,
55832,2,3328,
55832,4,7005,
55834,2,3728,
55834,4,8243,
55834,6,12998,
55834,8,17836,
55834,10,22669,
55834,12,27601,
55834,14,32348,
55834,16,37463,
55834,18,42255,
55834,20,46225,
55835,2,3590,
55835,4,8091,
55835,6,11604,
55835,8,14487,
55837,2,3722,
55837,4,8418,
55837,6,12584,
55837,8,15562,
55839,2,3295,
55839,4,7113,
55839,6,10780,
55839,8,13896,
55841,2,4123,
55841,4,9296,
55841,6,12707,
55841,8,16179,
55843,2,3125,
55843,4,7340,
55843,6,10568,
55843,8,13442,
55845,2,3202,
55845,4,6805,
55845,6,10438,
55845,8,14102,
55847,2,0,
55847,4,0,
55847,6,15538,
55847,8,15529,
55848,2,5580,
55848,4,10484,
55848,6,14962,
55848,8,18811,
55850,2,0,
55850,4,0,
55850,6,13913,
55850,8,18512,
55851,2,3314,
55851,4,7900,
55851,6,10703,
55851,8,14737,
55851,10,17991,
55851,12,21738,
55851,14,25128,
55851,16,28976,
55852,2,3314,
55855,2,3273,
55855,4,7067,
55855,6,11014,
55855,8,14757,
55856,2,3466,
55856,4,7331,
55856,6,11328,
55856,8,15362,
55856,10,19499,
55856,12,23636,
55856,14,27845,
55856,16,32056,
55856,18,36320,
55856,20,40109,
55860,2,6179,
55860,4,13569,
55870,2,3055,
55870,4,6956,
55870,6,11246,
55870,8,15635,
55870,10,0,
55870,12,24659,
55870,14,29272,
55870,16,33919,
55870,18,0,
55870,20,42700,
55874,2,3666,
55874,4,8094,
55874,6,12808,
55874,8,17677,
55874,10,22515,
59033,4,7190,
59034,2,4105,
59034,4,8761,
59035,2,4786,
59035,4,10523,
59038,2,4082,
59038,4,8984,
59039,2,4949,
59039,4,10411,
59040,2,0,
59040,4,13090,
59043,2,3940,
59043,4,8524,
59044,2,5002,
59044,4,10746,
59045,2,4709,
59045,4,10306,
59048,2,4718,
59048,4,10054,
59049,2,5812,
55874,12,27389,
55874,14,32310,
55874,16,37391,
55874,18,42341,
55874,20,46560,
55875,2,3652,
55875,4,8433,
55875,6,12906,
55875,8,16262,
55877,2,5128,
55877,4,11035,
55877,6,15273,
55877,8,18909,
55879,2,3116,
55879,4,7012,
55879,6,12028,
55879,8,15559,
55881,2,4088,
55881,4,8423,
55881,6,12944,
55881,8,17165,
55883,2,3044,
55883,4,6363,
55884,2,4522,
55884,4,9471,
55885,2,4189,
55885,4,8853,
55885,6,13931,
55885,8,19057,
55885,10,24237,
55885,12,29431,
55885,14,34702,
55885,16,39993,
55885,18,0,
55885,20,49814,
55886,2,4543,
55886,4,9686,
55887,2,4469,
55887,4,9025,
55887,6,14078,
55887,8,18009,
55888,2,4602,
55888,4,9872,
55889,2,4871,
55889,4,11188,
55889,6,16580,
55889,8,22074,
55891,2,3822,
55891,4,8172,
55891,6,13607,
55891,8,17718,
55892,2,4203,
55892,4,8925,
55894,2,3814,
55894,4,8278,
55894,6,0,
55894,8,17926,
55894,10,0,
55894,12,27918,
55894,14,33253,
55894,16,38458,
55894,18,43522,
55894,20,47996,
55895,2,4154,
55895,4,0,
55895,6,15510,
55895,8,20063,
55896,2,4397,
55896,4,9290,
55896,6,14328,
55896,8,19437,
55896,10,24528,
55896,12,29737,
55896,14,34825,
55896,16,39991,
55896,18,45264,
55896,20,49581,
55898,2,3103,
55898,4,6518,
55899,2,3684,
55899,4,8974,
55900,2,5142,
55900,4,11552,
55903,2,3469,
55903,4,7336,
55903,6,11423,
55903,8,15165,
55904,2,3930,
55904,4,8432,
55905,2,4235,
55905,4,9645,
55905,6,15726,
55905,8,20389,
55906,2,4072,
55906,4,8739,
55906,6,13536,
55906,8,18480,
55906,10,0,
55906,12,28570,
55906,14,33608,
55906,16,38606,
55906,18,43610,
55906,20,48050,
55908,2,3053,
55908,4,6641,
55910,2,3165,
55910,4,6684,
55910,6,10409,
55910,8,14378,
55910,10,18473,
55910,12,22454,
55910,14,26507,
55910,16,30604,
55910,18,34629,
55910,20,37960,
55912,2,3133,
55912,4,6672,
55913,2,3523,
55913,4,7347,
55915,2,3982,
55915,4,8170,
55915,6,12368,
55915,8,16341,
55916,2,4885,
55916,4,10281,
55918,2,2895,
55918,4,6162,
55920,2,4434,
55920,4,9725,
55920,6,15087,
55920,8,20666,
55920,10,26290,
55920,12,31767,
55920,14,37285,
55920,16,42940,
55920,18,48428,
55920,20,53207,
55921,2,3292,
55921,4,6821,
55922,2,4240,
55922,4,9151,
55923,2,0,
55923,4,0,
55923,6,14059,
55923,8,19073,
55925,2,2985,
55925,4,6396,
55925,6,10072,
55925,8,13822,
55928,2,2967,
55928,4,6192,
55929,2,3804,
55929,4,8133,
55929,6,0,
55929,8,17692,
55930,2,4457,
55930,4,9160,
55931,2,3670,
55931,4,7972,
55931,6,12520,
55931,8,17005,
55932,2,3763,
55932,4,8120,
55932,6,12783,
55932,8,17677,
55932,10,22690,
55932,12,27731,
55932,14,32791,
55932,16,37841,
55932,18,42884,
55932,20,47516,
55934,2,6374,
55934,4,13482,
55936,2,4733,
55936,4,10346,
55937,2,4798,
55937,4,10378,
55937,6,15801,
55937,8,20470,
55938,2,0,
55938,4,11799,
55941,2,4044,
55941,4,8437,
55941,6,12923,
55941,8,17475,
55941,10,22011,
55941,12,26500,
55941,14,31152,
55941,16,36053,
55941,18,40764,
55941,20,44789,
55942,2,5227,
55942,4,10764,
55943,2,4809,
55943,4,10964,
55944,2,4172,
55944,4,8693,
55944,6,13596,
55944,8,18685,
55944,10,23601,
55944,12,33710,
55944,14,48661,
55944,16,52868,
55944,18,54578,
55944,20,48649,
55945,2,3484,
55945,4,6994,
55946,2,5103,
55946,4,10188,
55948,2,5224,
55948,4,11421,
55949,2,2911,
55949,4,6723,
55949,6,11458,
55949,8,15266,
55950,2,2817,
55950,4,6023,
55952,2,4713,
55952,4,9993,
55952,6,15546,
55952,8,21496,
55952,10,27369,
55952,12,33368,
55952,14,39388,
55952,16,45496,
55952,18,51696,
55952,20,57321,
55953,2,4333,
55953,4,9141,
55953,6,14663,
55953,8,18994,
55954,2,4197,
55954,4,8688,
55955,2,4258,
55955,4,9309,
55956,2,3914,
55956,4,8155,
55956,6,13014,
55956,8,17717,
55956,10,22573,
55956,12,27342,
55956,14,32209,
55956,16,36795,
55956,18,41465,
55956,20,45962,
55957,2,3180,
55957,4,7057,
55957,6,11319,
55957,8,15701,
55958,2,3406,
55958,4,7308,
55958,6,11689,
55958,8,16251,
55958,10,20785,
55958,12,25458,
55958,14,30383,
55958,16,35289,
55958,18,40173,
55958,20,44619,
55961,2,3530,
55961,4,7531,
55961,6,11825,
55961,8,16163,
55964,2,3843,
55964,4,8309,
55965,2,4472,
55965,4,9840,
55965,6,15957,
55965,8,21004,
55966,2,0,
55966,4,0,
55967,2,3716,
55967,4,8331,
55968,2,3911,
55968,4,8428,
55969,2,5431,
55969,4,11716,
55969,6,0,
55969,8,24871,
55971,2,5468,
55971,4,13126,
55971,6,0,
55971,8,28149,
55973,2,3198,
55973,4,6849,
55974,2,4342,
55974,4,9268,
55978,2,5504,
55978,4,13875,
55978,6,24044,
55978,8,40531,
55978,10,48204,
55978,12,55831,
55978,14,63059,
55978,16,71127,
55978,18,0,
55978,20,78853,
55980,2,4052,
55980,4,8880,
55980,6,14285,
55980,8,19821,
55980,10,24967,
55980,12,30081,
55980,14,35380,
55980,16,40449,
55980,18,45553,
55980,20,50292,
55981,2,0,
55981,4,8169,
55981,6,13926,
55981,8,17831,
55982,2,4587,
55982,4,10205,
55983,2,4366,
55983,4,9351,
55984,2,3968,
55984,4,8610,
55984,6,13408,
55984,8,18378,
55984,10,23360,
55984,12,28301,
55984,14,33438,
55984,16,38514,
55984,18,43391,
55984,20,47685,
55986,2,0,
55986,4,8913,
55986,6,14221,
55986,8,19920,
55986,10,25857,
55986,12,31654,
55986,14,37413,
55986,16,42881,
55986,18,53833,
55986,20,53819,
55987,2,3147,
55987,4,6624,
55987,6,0,
55987,8,13813,
55988,2,3506,
55988,4,7270,
55992,2,5542,
55992,4,11498,
55994,2,4568,
55994,4,9781,
55995,2,0,
55995,4,0,
55995,6,0,
55995,8,0,
55995,10,0,
55995,12,0,
55995,14,0,
55995,16,0,
55995,18,0,
55995,20,0,
55996,2,7522,
55996,4,18117,
55997,2,4251,
55997,4,9206,
55997,6,14779,
55997,8,20687,
55997,10,26477,
55997,12,32415,
55997,14,38412,
55997,16,44524,
55997,18,50609,
55997,20,56519,
55998,2,5777,
55998,4,12758,
55999,2,4087,
55999,4,9231,
55999,6,14885,
55999,8,20442,
55999,10,26135,
55999,12,32132,
55999,14,38039,
55999,16,44130,
55999,18,50058,
55999,20,55316,
56000,2,4801,
56000,4,10589,
56002,2,3191,
56002,4,6729,
56004,2,0,
56004,4,11859,
56012,2,0,
56012,4,0,
56014,2,0,
56014,4,15808,
56015,2,4028,
56015,4,9520,
56016,2,0,
56016,4,8312,
56016,6,12862,
56016,8,17444,
56016,10,22349,
56016,12,26891,
56016,14,31513,
56016,16,36377,
56016,18,40585,
56016,20,44707,
56017,2,3155,
56017,4,6787,
56017,6,10735,
56017,8,14736,
56017,10,18843,
56017,12,23006,
56017,14,27163,
56017,16,31288,
56017,18,35482,
56017,20,39647,
56018,2,4286,
56018,4,9318,
56019,2,4628,
56019,4,10397,
56019,6,16979,
56019,8,24127,
56019,10,30918,
56019,12,37892,
56019,14,45235,
56019,16,52856,
56019,18,60041,
56019,20,66315,
56020,2,6754,
56020,4,14175,
56021,2,4450,
56021,4,9978,
56021,6,16087,
56021,8,22410,
56021,10,28609,
56021,12,35047,
56021,14,41343,
56021,16,47457,
56021,18,0,
56021,20,58571,
56022,2,5500,
56022,4,11789,
56023,2,2933,
56023,4,6453,
56023,6,10259,
56023,8,14040,
56024,2,2866,
56024,4,6201,
56025,2,3261,
56025,4,7117,
56025,6,11257,
56025,8,15452,
